N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
572670,2021-10-25 13:14:00,13685.0,United Kingdom,1524,594.36,13:14:00,25/10/2021
554356,2021-05-24 09:25:00,12670.0,France,210,393.34,09:25:00,24/05/2021
566062,2021-09-08 15:39:00,14522.0,United Kingdom,251,482.07,15:39:00,08/09/2021
551293,2021-04-27 14:28:00,14298.0,United Kingdom,618,428.64,14:28:00,27/04/2021
574747,2021-11-07 08:34:00,15618.0,United Kingdom,239,357.81,08:34:00,07/11/2021
555846,2021-06-07 13:21:00,14180.0,United Kingdom,21,149.15,13:21:00,07/06/2021
540455,2021-01-07 12:07:00,12583.0,France,491,730.16,12:07:00,07/01/2021
562721,2021-08-08 16:31:00,15985.0,United Kingdom,208,242.84,16:31:00,08/08/2021
545021,2021-02-25 14:11:00,17663.0,United Kingdom,179,371.39,14:11:00,25/02/2021
555367,2021-06-02 14:28:00,17900.0,United Kingdom,49,79.8,14:28:00,02/06/2021
569907,2021-10-06 16:41:00,12569.0,Germany,13,77.4,16:41:00,06/10/2021
559819,2021-07-12 16:58:00,12682.0,France,117,256.7,16:58:00,12/07/2021
575579,2021-11-10 11:49:00,13081.0,United Kingdom,144,72.0,11:49:00,10/11/2021
578665,2021-11-24 17:02:00,16570.0,United Kingdom,208,427.08,17:02:00,24/11/2021
547796,2021-03-25 12:34:00,14646.0,Netherlands,731,1407.86,12:34:00,25/03/2021
554967,2021-05-27 16:23:00,,United Kingdom,1,5.95,16:23:00,27/05/2021
543032,2021-02-02 15:39:00,12990.0,United Kingdom,50,97.5,15:39:00,02/02/2021
562166,2021-08-03 12:10:00,13209.0,United Kingdom,524,595.26,12:10:00,03/08/2021
556235,2021-06-09 15:29:00,12778.0,Netherlands,85,84.0,15:29:00,09/06/2021
571741,2021-10-19 10:36:00,15610.0,United Kingdom,66,112.46,10:36:00,19/10/2021
537354,2020-12-06 12:23:00,12748.0,United Kingdom,85,133.07,12:23:00,06/12/2020
560576,2021-07-19 14:59:00,17287.0,United Kingdom,110,202.07,14:59:00,19/07/2021
581253,2021-12-08 11:15:00,16891.0,United Kingdom,28,115.95,11:15:00,08/12/2021
572913,2021-10-26 16:21:00,15993.0,United Kingdom,678,863.89,16:21:00,26/10/2021
547324,2021-03-22 11:27:00,13014.0,United Kingdom,108,317.8,11:27:00,22/03/2021
579489,2021-11-29 15:22:00,16775.0,United Kingdom,27,129.15,15:22:00,29/11/2021
565480,2021-09-05 11:27:00,18273.0,United Kingdom,40,102.0,11:27:00,05/09/2021
551558,2021-05-03 10:41:00,17841.0,United Kingdom,152,327.71,10:41:00,03/05/2021
536614,2020-12-02 09:44:00,17850.0,United Kingdom,12,22.2,09:44:00,02/12/2020
559525,2021-07-10 10:30:00,16923.0,United Kingdom,214,391.52,10:30:00,10/07/2021
536920,2020-12-03 12:01:00,,United Kingdom,58,69.3,12:01:00,03/12/2020
560714,2021-07-20 13:10:00,14456.0,United Kingdom,20,26.25,13:10:00,20/07/2021
548746,2021-04-04 12:11:00,12471.0,Germany,40,50.0,12:11:00,04/04/2021
566248,2021-09-11 12:06:00,13272.0,United Kingdom,72,140.96,12:06:00,11/09/2021
565475,2021-09-05 10:47:00,14156.0,EIRE,5034,7480.06,10:47:00,05/09/2021
565424,2021-09-04 12:24:00,15215.0,United Kingdom,92,300.04,12:24:00,04/09/2021
540350,2021-01-06 14:14:00,18283.0,United Kingdom,61,108.45,14:14:00,06/01/2021
553612,2021-05-18 10:48:00,17556.0,United Kingdom,101,157.9,10:48:00,18/05/2021
540274,2021-01-06 11:59:00,14618.0,United Kingdom,92,211.8,11:59:00,06/01/2021
550996,2021-04-26 08:57:00,16681.0,United Kingdom,260,314.92,08:57:00,26/04/2021
581580,2021-12-09 12:20:00,12748.0,United Kingdom,82,94.11,12:20:00,09/12/2021
574149,2021-11-03 11:29:00,13709.0,United Kingdom,293,774.9,11:29:00,03/11/2021
544408,2021-02-18 13:29:00,16726.0,United Kingdom,106,61.0,13:29:00,18/02/2021
540273,2021-01-06 11:57:00,17368.0,United Kingdom,711,563.15,11:57:00,06/01/2021
578993,2021-11-27 15:38:00,15987.0,United Kingdom,182,244.86,15:38:00,27/11/2021
581395,2021-12-08 13:18:00,16892.0,United Kingdom,35,123.12,13:18:00,08/12/2021
543279,2021-02-06 14:46:00,17105.0,United Kingdom,359,319.4,14:46:00,06/02/2021
577813,2021-11-22 09:06:00,14297.0,United Kingdom,458,580.38,09:06:00,22/11/2021
545103,2021-02-28 11:57:00,15039.0,United Kingdom,2,11.9,11:57:00,28/02/2021
552245,2021-05-06 19:42:00,12748.0,United Kingdom,14,108.87,19:42:00,06/05/2021
542905,2021-02-01 15:11:00,12540.0,Spain,193,288.98,15:11:00,01/02/2021
574705,2021-11-06 14:06:00,14553.0,United Kingdom,21,194.4,14:06:00,06/11/2021
564951,2021-08-31 13:35:00,,United Kingdom,1,8.25,13:35:00,31/08/2021
565141,2021-09-01 13:40:00,17841.0,United Kingdom,212,354.39,13:40:00,01/09/2021
560246,2021-07-17 12:17:00,14292.0,United Kingdom,328,1353.1,12:17:00,17/07/2021
554026,2021-05-20 13:34:00,13324.0,United Kingdom,376,648.72,13:34:00,20/05/2021
568135,2021-09-23 17:04:00,,United Kingdom,664,1934.53,17:04:00,23/09/2021
574952,2021-11-08 09:47:00,13924.0,United Kingdom,123,172.33,09:47:00,08/11/2021
564095,2021-08-23 10:31:00,14930.0,Channel Islands,52,165.58,10:31:00,23/08/2021
577298,2021-11-18 12:49:00,14299.0,United Kingdom,497,525.55,12:49:00,18/11/2021
557886,2021-06-23 13:39:00,17799.0,United Kingdom,233,580.04,13:39:00,23/06/2021
536884,2020-12-03 11:42:00,14589.0,United Kingdom,5,39.75,11:42:00,03/12/2020
572676,2021-10-25 13:30:00,16258.0,United Kingdom,649,1462.45,13:30:00,25/10/2021
557126,2021-06-16 19:21:00,18168.0,United Kingdom,83,115.15,19:21:00,16/06/2021
557118,2021-06-16 17:05:00,14849.0,United Kingdom,254,364.16,17:05:00,16/06/2021
562885,2021-08-10 11:30:00,14024.0,United Kingdom,51,65.25,11:30:00,10/08/2021
576906,2021-11-17 09:33:00,18225.0,United Kingdom,575,616.48,09:33:00,17/11/2021
552248,2021-05-06 19:49:00,12748.0,United Kingdom,3,7.15,19:49:00,06/05/2021
560997,2021-07-22 13:59:00,12627.0,Germany,426,768.02,13:59:00,22/07/2021
569702,2021-10-05 16:09:00,14396.0,United Kingdom,186,377.64,16:09:00,05/10/2021
580372,2021-12-02 17:04:00,16359.0,United Kingdom,91,110.73,17:04:00,02/12/2021
543121,2021-02-03 13:58:00,12662.0,Germany,184,336.7,13:58:00,03/02/2021
565240,2021-09-02 10:05:00,17949.0,United Kingdom,372,1047.12,10:05:00,02/09/2021
539338,2020-12-17 10:54:00,17404.0,Sweden,3714,2646.3,10:54:00,17/12/2020
571439,2021-10-17 13:25:00,17206.0,United Kingdom,76,204.24,13:25:00,17/10/2021
566667,2021-09-14 11:34:00,14660.0,United Kingdom,124,156.79,11:34:00,14/09/2021
538879,2020-12-14 15:50:00,15392.0,United Kingdom,402,338.98,15:50:00,14/12/2020
546520,2021-03-14 12:28:00,14911.0,EIRE,498,706.6,12:28:00,14/03/2021
559981,2021-07-14 11:30:00,14562.0,United Kingdom,246,603.54,11:30:00,14/07/2021
565426,2021-09-04 12:41:00,12851.0,United Kingdom,109,135.18,12:41:00,04/09/2021
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144,230.89,16:08:00,27/11/2021
577158,2021-11-18 09:58:00,16293.0,United Kingdom,135,342.83,09:58:00,18/11/2021
569249,2021-10-03 10:15:00,14092.0,United Kingdom,153,351.17,10:15:00,03/10/2021
536370,2020-12-01 08:45:00,12583.0,France,449,855.86,08:45:00,01/12/2020
564040,2021-08-22 12:45:00,14560.0,United Kingdom,16,57.2,12:45:00,22/08/2021
549983,2021-04-13 15:55:00,16348.0,United Kingdom,77,157.29,15:55:00,13/04/2021
567628,2021-09-21 13:01:00,14060.0,United Kingdom,646,738.58,13:01:00,21/09/2021
558389,2021-06-29 10:18:00,14383.0,United Kingdom,201,242.09,10:18:00,29/06/2021
567917,2021-09-22 17:19:00,14298.0,United Kingdom,2235,1364.61,17:19:00,22/09/2021
579121,2021-11-28 12:01:00,17299.0,United Kingdom,69,91.06,12:01:00,28/11/2021
565324,2021-09-02 13:18:00,13232.0,United Kingdom,105,169.85,13:18:00,02/09/2021
548148,2021-03-29 12:31:00,17931.0,United Kingdom,164,297.2,12:31:00,29/03/2021
580658,2021-12-05 13:44:00,17090.0,United Kingdom,122,224.04,13:44:00,05/12/2021
580308,2021-12-02 14:30:00,14250.0,United Kingdom,138,240.22,14:30:00,02/12/2021
563177,2021-08-12 14:03:00,17293.0,United Kingdom,1,65.0,14:03:00,12/08/2021
571622,2021-10-18 10:58:00,14798.0,United Kingdom,46,76.34,10:58:00,18/10/2021
578029,2021-11-22 13:33:00,16985.0,United Kingdom,285,860.7,13:33:00,22/11/2021
543907,2021-02-14 12:16:00,17346.0,United Kingdom,62,105.57,12:16:00,14/02/2021
553205,2021-05-16 08:13:00,15813.0,United Kingdom,234,533.26,08:13:00,16/05/2021
577393,2021-11-18 17:06:00,14031.0,United Kingdom,806,2068.09,17:06:00,18/11/2021
552972,2021-05-12 13:43:00,16043.0,United Kingdom,85,224.54,13:43:00,12/05/2021
554997,2021-05-29 15:35:00,16746.0,United Kingdom,226,321.96,15:35:00,29/05/2021
576326,2021-11-14 15:18:00,16504.0,United Kingdom,524,484.38,15:18:00,14/11/2021
568150,2021-09-25 11:39:00,16689.0,United Kingdom,64,128.44,11:39:00,25/09/2021
557670,2021-06-22 10:11:00,12798.0,Japan,2256,1607.04,10:11:00,22/06/2021
562460,2021-08-05 11:19:00,17841.0,United Kingdom,169,245.83,11:19:00,05/08/2021
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214,308.48,10:00:00,15/11/2021
542541,2021-01-28 14:25:00,,United Kingdom,345,1551.56,14:25:00,28/01/2021
555836,2021-06-07 12:36:00,13098.0,United Kingdom,469,531.36,12:36:00,07/06/2021
543273,2021-02-06 11:29:00,16456.0,United Kingdom,247,449.28,11:29:00,06/02/2021
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198,200.5,13:27:00,08/12/2021
544905,2021-02-24 13:54:00,17117.0,United Kingdom,68,116.2,13:54:00,24/02/2021
576650,2021-11-16 10:34:00,14286.0,United Kingdom,1505,1935.9,10:34:00,16/11/2021
549274,2021-04-07 13:07:00,12721.0,France,239,366.2,13:07:00,07/04/2021
575710,2021-11-10 17:29:00,17901.0,United Kingdom,24,110.38,17:29:00,10/11/2021
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206,368.5,13:48:00,09/08/2021
555286,2021-06-02 09:40:00,14298.0,United Kingdom,36,51.0,09:40:00,02/06/2021
554667,2021-05-25 15:18:00,15727.0,United Kingdom,214,374.82,15:18:00,25/05/2021
548991,2021-04-05 13:48:00,16915.0,United Kingdom,29,112.49,13:48:00,05/04/2021
554709,2021-05-26 10:35:00,15769.0,United Kingdom,600,1086.0,10:35:00,26/05/2021
570333,2021-10-10 12:19:00,18126.0,United Kingdom,144,206.83,12:19:00,10/10/2021
556214,2021-06-09 14:14:00,14913.0,United Kingdom,455,301.32,14:14:00,09/06/2021
569850,2021-10-06 13:59:00,16432.0,United Kingdom,276,287.4,13:59:00,06/10/2021
557351,2021-06-20 10:42:00,16670.0,United Kingdom,4,13.0,10:42:00,20/06/2021
571692,2021-10-18 14:34:00,13860.0,United Kingdom,7,27.29,14:34:00,18/10/2021
563613,2021-08-18 08:49:00,12688.0,Israel,3028,4873.81,08:49:00,18/08/2021
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73,221.46,12:16:00,30/08/2021
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96,480.0,11:56:00,01/09/2021
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184,308.94,12:42:00,04/11/2021
556516,2021-06-13 10:46:00,,United Kingdom,50,351.42,10:46:00,13/06/2021
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44,90.6,14:42:00,05/10/2021
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59,189.83,12:34:00,31/07/2021
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14,31.3,16:18:00,27/11/2021
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1,15.0,14:48:00,31/10/2021
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50,155.1,19:40:00,09/06/2021
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179,304.31,15:14:00,12/06/2021
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485,919.61,10:19:00,02/08/2021
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13,44.35,17:15:00,02/02/2021
542535,2021-01-28 13:37:00,12735.0,France,105,459.8,13:37:00,28/01/2021
552676,2021-05-10 15:07:00,,United Kingdom,106,864.26,15:07:00,10/05/2021
555323,2021-06-02 11:02:00,,United Kingdom,29,204.09,11:02:00,02/06/2021
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216,417.2,15:16:00,01/03/2021
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1,165.0,10:28:00,13/01/2021
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24,42.96,10:14:00,09/11/2021
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106,267.18,15:02:00,20/03/2021
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314,525.36,10:12:00,25/05/2021
543586,2021-02-10 11:16:00,15809.0,United Kingdom,112,198.8,11:16:00,10/02/2021
557846,2021-06-23 10:44:00,17365.0,United Kingdom,554,473.82,10:44:00,23/06/2021
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54,128.82,16:45:00,18/01/2021
575483,2021-11-09 16:43:00,16996.0,United Kingdom,154,415.18,16:43:00,09/11/2021
558113,2021-06-27 08:48:00,14911.0,EIRE,314,616.17,08:48:00,27/06/2021
537030,2020-12-03 16:44:00,16455.0,United Kingdom,142,246.3,16:44:00,03/12/2020
562158,2021-08-03 11:45:00,15039.0,United Kingdom,219,536.58,11:45:00,03/08/2021
578281,2021-11-23 13:53:00,14099.0,United Kingdom,74,213.8,13:53:00,23/11/2021
571566,2021-10-18 10:19:00,13594.0,United Kingdom,359,396.97,10:19:00,18/10/2021
572833,2021-10-26 11:41:00,12748.0,United Kingdom,15,30.82,11:41:00,26/10/2021
580490,2021-12-04 12:48:00,15773.0,United Kingdom,311,635.68,12:48:00,04/12/2021
573917,2021-11-01 17:08:00,18135.0,United Kingdom,48,147.0,17:08:00,01/11/2021
561655,2021-07-28 16:00:00,18102.0,United Kingdom,1828,6591.6,16:00:00,28/07/2021
547511,2021-03-23 13:44:00,17411.0,United Kingdom,126,285.58,13:44:00,23/03/2021
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38,71.5,16:24:00,11/01/2021
546544,2021-03-14 15:41:00,16570.0,United Kingdom,232,454.08,15:41:00,14/03/2021
540647,2021-01-10 14:57:00,17406.0,United Kingdom,515,1248.32,14:57:00,10/01/2021
563955,2021-08-22 11:00:00,16652.0,United Kingdom,30,82.98,11:00:00,22/08/2021
577748,2021-11-21 14:24:00,15159.0,United Kingdom,828,1437.5,14:24:00,21/11/2021
569480,2021-10-04 12:42:00,13408.0,United Kingdom,4,23.8,12:42:00,04/10/2021
555472,2021-06-03 11:46:00,16701.0,United Kingdom,381,303.12,11:46:00,03/06/2021
538661,2020-12-13 15:42:00,15194.0,United Kingdom,119,309.05,15:42:00,13/12/2020
577747,2021-11-21 14:21:00,17450.0,United Kingdom,1182,5490.24,14:21:00,21/11/2021
575391,2021-11-09 15:36:00,14354.0,United Kingdom,90,87.78,15:36:00,09/11/2021
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64,247.8,16:46:00,02/12/2020
575493,2021-11-10 08:39:00,18210.0,United Kingdom,271,321.37,08:39:00,10/11/2021
556264,2021-06-09 18:42:00,16107.0,United Kingdom,94,532.9,18:42:00,09/06/2021
559401,2021-07-08 10:49:00,15039.0,United Kingdom,95,185.81,10:49:00,08/07/2021
574035,2021-11-02 12:45:00,14606.0,United Kingdom,60,113.01,12:45:00,02/11/2021
573407,2021-10-30 15:58:00,18067.0,United Kingdom,189,396.33,15:58:00,30/10/2021
542353,2021-01-27 12:19:00,16700.0,United Kingdom,463,508.36,12:19:00,27/01/2021
547196,2021-03-21 12:44:00,12637.0,France,5,4.63,12:44:00,21/03/2021
545300,2021-03-01 12:24:00,15092.0,United Kingdom,116,323.16,12:24:00,01/03/2021
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118,61.59,17:19:00,07/03/2021
568411,2021-09-27 10:52:00,,United Kingdom,426,2886.66,10:52:00,27/09/2021
557315,2021-06-19 16:02:00,15535.0,United Kingdom,38,125.01,16:02:00,19/06/2021
569319,2021-10-03 12:17:00,14290.0,United Kingdom,448,728.5,12:17:00,03/10/2021
552491,2021-05-09 16:01:00,17033.0,United Kingdom,66,300.3,16:01:00,09/05/2021
566395,2021-09-12 12:48:00,14952.0,United Kingdom,164,683.8,12:48:00,12/09/2021
556915,2021-06-15 13:35:00,15036.0,United Kingdom,86,192.54,13:35:00,15/06/2021
565870,2021-09-07 15:10:00,16828.0,United Kingdom,1,15.0,15:10:00,07/09/2021
551860,2021-05-04 15:41:00,15508.0,United Kingdom,32,110.64,15:41:00,04/05/2021
569263,2021-10-03 11:37:00,18102.0,United Kingdom,1702,4849.1,11:37:00,03/10/2021
547872,2021-03-27 14:34:00,16777.0,United Kingdom,50,177.25,14:34:00,27/03/2021
577060,2021-11-17 14:36:00,14397.0,United Kingdom,92,131.8,14:36:00,17/11/2021
542277,2021-01-27 10:30:00,14440.0,United Kingdom,191,529.01,10:30:00,27/01/2021
543117,2021-02-03 13:30:00,12464.0,Belgium,21,213.9,13:30:00,03/02/2021
537246,2020-12-06 10:27:00,12808.0,Portugal,53,129.4,10:27:00,06/12/2020
579442,2021-11-29 13:37:00,15152.0,United Kingdom,88,262.8,13:37:00,29/11/2021
548728,2021-04-04 09:55:00,13198.0,United Kingdom,835,903.01,09:55:00,04/04/2021
565202,2021-09-01 16:44:00,14482.0,United Kingdom,123,227.85,16:44:00,01/09/2021
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30,57.3,14:06:00,01/08/2021
546388,2021-03-11 13:42:00,,United Kingdom,548,2472.63,13:42:00,11/03/2021
552867,2021-05-12 08:36:00,15513.0,United Kingdom,292,1105.0,08:36:00,12/05/2021
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240,318.92,13:24:00,25/08/2021
540383,2021-01-06 17:47:00,16422.0,United Kingdom,203,406.77,17:47:00,06/01/2021
550052,2021-04-14 12:00:00,17068.0,United Kingdom,198,422.55,12:00:00,14/04/2021
536381,2020-12-01 09:41:00,15311.0,United Kingdom,198,449.98,09:41:00,01/12/2020
557964,2021-06-24 09:27:00,15498.0,United Kingdom,165,272.26,09:27:00,24/06/2021
570482,2021-10-10 17:00:00,17459.0,United Kingdom,227,300.39,17:00:00,10/10/2021
545463,2021-03-03 08:36:00,13784.0,United Kingdom,57,96.75,08:36:00,03/03/2021
569491,2021-10-04 13:25:00,14056.0,United Kingdom,240,528.68,13:25:00,04/10/2021
567381,2021-09-20 10:12:00,17450.0,United Kingdom,6760,22104.8,10:12:00,20/09/2021
569212,2021-10-02 12:05:00,15164.0,United Kingdom,217,474.87,12:05:00,02/10/2021
549906,2021-04-12 16:28:00,14998.0,United Kingdom,105,183.64,16:28:00,12/04/2021
569897,2021-10-06 16:01:00,17813.0,United Kingdom,595,1044.09,16:01:00,06/10/2021
542694,2021-01-31 12:37:00,12908.0,United Kingdom,600,318.0,12:37:00,31/01/2021
551817,2021-05-04 11:50:00,17974.0,United Kingdom,87,172.77,11:50:00,04/05/2021
569241,2021-10-03 09:30:00,14488.0,United Kingdom,799,1064.28,09:30:00,03/10/2021
545414,2021-03-02 12:43:00,12980.0,United Kingdom,24,838.8,12:43:00,02/03/2021
553039,2021-05-13 08:21:00,16422.0,United Kingdom,409,600.63,08:21:00,13/05/2021
572229,2021-10-21 14:23:00,14329.0,United Kingdom,574,1161.36,14:23:00,21/10/2021
536500,2020-12-01 12:35:00,17377.0,United Kingdom,102,223.9,12:35:00,01/12/2020
568551,2021-09-27 14:58:00,14883.0,United Kingdom,250,184.21,14:58:00,27/09/2021
553151,2021-05-13 14:53:00,13089.0,United Kingdom,416,692.96,14:53:00,13/05/2021
578155,2021-11-23 11:32:00,12748.0,United Kingdom,73,176.94,11:32:00,23/11/2021
541008,2021-01-13 10:48:00,17848.0,United Kingdom,68,72.26,10:48:00,13/01/2021
574951,2021-11-08 09:44:00,15763.0,United Kingdom,84,564.43,09:44:00,08/11/2021
563707,2021-08-18 14:53:00,16626.0,United Kingdom,50,137.3,14:53:00,18/08/2021
541678,2021-01-20 14:13:00,17771.0,United Kingdom,110,115.8,14:13:00,20/01/2021
542881,2021-02-01 12:54:00,14587.0,United Kingdom,58,150.2,12:54:00,01/02/2021
580879,2021-12-06 12:18:00,17346.0,United Kingdom,66,137.09,12:18:00,06/12/2021
579962,2021-12-01 11:12:00,14243.0,United Kingdom,66,107.42,11:12:00,01/12/2021
561037,2021-07-24 11:55:00,12472.0,Germany,472,612.1,11:55:00,24/07/2021
547664,2021-03-24 13:16:00,13069.0,United Kingdom,398,273.98,13:16:00,24/03/2021
544922,2021-02-24 16:46:00,15847.0,United Kingdom,348,180.68,16:46:00,24/02/2021
541756,2021-01-21 11:42:00,12664.0,Finland,164,661.58,11:42:00,21/01/2021
578531,2021-11-24 14:40:00,17364.0,United Kingdom,205,250.26,14:40:00,24/11/2021
537896,2020-12-09 10:33:00,18071.0,United Kingdom,157,258.95,10:33:00,09/12/2020
549949,2021-04-13 12:57:00,13208.0,United Kingdom,148,205.28,12:57:00,13/04/2021
577812,2021-11-22 08:56:00,16956.0,United Kingdom,114,308.74,08:56:00,22/11/2021
538106,2020-12-09 15:20:00,17950.0,United Kingdom,57,72.82,15:20:00,09/12/2020
557297,2021-06-19 13:54:00,12421.0,Spain,145,239.35,13:54:00,19/06/2021
550360,2021-04-18 10:55:00,14978.0,United Kingdom,84,394.83,10:55:00,18/04/2021
547843,2021-03-27 11:22:00,18273.0,United Kingdom,20,51.0,11:22:00,27/03/2021
551660,2021-05-03 12:16:00,15271.0,United Kingdom,54,106.66,12:16:00,03/05/2021
562418,2021-08-04 16:34:00,16572.0,United Kingdom,176,367.32,16:34:00,04/08/2021
580820,2021-12-06 11:32:00,13685.0,United Kingdom,2,3.2,11:32:00,06/12/2021
568990,2021-09-29 16:42:00,15933.0,United Kingdom,271,316.46,16:42:00,29/09/2021
577024,2021-11-17 12:47:00,14704.0,United Kingdom,107,159.65,12:47:00,17/11/2021
564739,2021-08-28 14:28:00,16931.0,United Kingdom,81,174.83,14:28:00,28/08/2021
551057,2021-04-26 11:59:00,16942.0,United Kingdom,138,285.04,11:59:00,26/04/2021
571032,2021-10-13 12:38:00,13827.0,United Kingdom,46,111.29,12:38:00,13/10/2021
543919,2021-02-14 14:03:00,13157.0,United Kingdom,190,197.82,14:03:00,14/02/2021
571506,2021-10-17 15:22:00,15355.0,United Kingdom,21,126.25,15:22:00,17/10/2021
570679,2021-10-11 15:26:00,17769.0,United Kingdom,132,376.9,15:26:00,11/10/2021
578211,2021-11-23 11:47:00,12748.0,United Kingdom,343,319.71,11:47:00,23/11/2021
558875,2021-07-04 13:35:00,13301.0,United Kingdom,81,153.13,13:35:00,04/07/2021
548796,2021-04-04 12:42:00,15752.0,United Kingdom,340,403.78,12:42:00,04/04/2021
572756,2021-10-25 17:32:00,15482.0,United Kingdom,384,360.0,17:32:00,25/10/2021
561109,2021-07-25 11:43:00,15218.0,United Kingdom,212,298.2,11:43:00,25/07/2021
546365,2021-03-11 11:35:00,12520.0,Germany,618,987.42,11:35:00,11/03/2021
551292,2021-04-27 14:27:00,14298.0,United Kingdom,362,431.74,14:27:00,27/04/2021
580173,2021-12-02 11:43:00,18282.0,United Kingdom,28,77.84,11:43:00,02/12/2021
554035,2021-05-20 14:07:00,16187.0,United Kingdom,26,63.9,14:07:00,20/05/2021
559360,2021-07-07 19:54:00,14657.0,United Kingdom,68,114.54,19:54:00,07/07/2021
577361,2021-11-18 16:13:00,13012.0,United Kingdom,4,15.0,16:13:00,18/11/2021
543382,2021-02-07 16:21:00,14030.0,United Kingdom,225,307.23,16:21:00,07/02/2021
553935,2021-05-20 10:32:00,15856.0,United Kingdom,615,772.57,10:32:00,20/05/2021
556579,2021-06-13 14:16:00,15069.0,United Kingdom,520,1109.53,14:16:00,13/06/2021
552549,2021-05-10 10:39:00,15674.0,United Kingdom,1,334.71,10:39:00,10/05/2021
563468,2021-08-16 14:55:00,16168.0,United Kingdom,16,65.2,14:55:00,16/08/2021
565218,2021-09-01 17:45:00,12739.0,United Arab Emirates,485,975.54,17:45:00,01/09/2021
565289,2021-09-02 11:43:00,14911.0,EIRE,163,749.13,11:43:00,02/09/2021
